timestamp,property,language
2017-01-30T14:38:11Z,P3502,sr
2017-01-31T07:15:45Z,P3502,ko
2017-01-31T10:04:21Z,P3502,it
2017-02-07T05:19:31Z,P3502,zh-hans
2017-02-17T13:02:57Z,P3502,nl
2017-03-27T05:20:25Z,P3502,bn
2017-05-02T16:59:20Z,P3502,ja
2017-07-07T05:10:06Z,P3502,nb
2017-08-26T02:38:15Z,P3502,zh-hant
2017-12-21T12:58:39Z,P3502,cs
2018-01-01T10:15:28Z,P3502,uk
2018-01-14T22:10:56Z,P3502,de
2018-01-25T11:32:04Z,P3502,ar
2018-03-18T14:39:46Z,P3502,es
2018-05-13T22:50:20Z,P3502,pl
2013-02-17T04:23:25Z,P113,de
2013-02-17T04:23:51Z,P113,en
2013-02-17T05:33:11Z,P113,ru
2013-02-17T12:50:54Z,P113,zh
2013-02-17T17:19:02Z,P113,uk
2013-02-17T17:35:36Z,P113,cs
2013-02-18T20:03:51Z,P113,fr
2013-02-19T17:07:37Z,P113,ca
2013-02-19T21:31:04Z,P113,nl
2013-02-21T11:14:17Z,P113,fi
2013-02-22T10:59:40Z,P113,he
2013-02-22T19:19:38Z,P113,is
2013-02-22T19:52:51Z,P113,fa
2013-02-22T23:43:29Z,P113,es
2013-02-23T16:05:15Z,P113,ja
2013-02-25T16:35:35Z,P113,eo
2013-02-27T08:57:12Z,P113,nds
2013-02-27T16:41:12Z,P113,zh-hans
2013-02-27T16:41:16Z,P113,zh-hant
2013-03-02T08:28:51Z,P113,hu
2013-03-06T01:55:58Z,P113,ko
2013-03-09T17:20:01Z,P113,pl
2013-03-11T05:39:35Z,P113,be
2013-03-14T14:19:31Z,P113,sr
2013-03-16T16:37:46Z,P113,da
2013-03-26T22:17:56Z,P113,it
2013-04-02T12:05:38Z,P113,el
2013-04-08T01:22:22Z,P113,en-ca
2013-04-08T05:55:19Z,P113,ilo
2013-04-13T14:10:42Z,P113,pt
2013-05-07T07:47:46Z,P113,mr
2013-05-17T01:47:06Z,P113,mk
2013-05-17T19:59:56Z,P113,oc
2013-06-27T07:20:39Z,P113,ms
2013-08-29T03:40:55Z,P113,pt-br
2013-09-13T15:36:20Z,P113,be-tarask
2013-09-22T21:32:07Z,P113,nb
2013-12-23T14:09:19Z,P113,zh-hk
2014-02-28T18:18:10Z,P113,sv
2014-04-03T12:31:00Z,P113,br
2014-04-26T12:49:14Z,P113,en-gb
2014-06-20T21:46:03Z,P113,ia
2014-07-19T23:44:36Z,P113,sco
2015-05-25T15:37:03Z,P113,ne
2015-08-25T12:24:28Z,P113,bs
2017-01-17T18:00:45Z,P113,zh-mo
2017-01-17T18:00:46Z,P113,zh-cn
2017-01-17T18:00:47Z,P113,zh-my
2017-01-17T18:00:48Z,P113,zh-sg
2017-01-17T18:00:49Z,P113,zh-tw
2017-03-01T14:34:02Z,P113,yue
2017-03-13T09:48:56Z,P113,cy
2017-06-04T18:20:35Z,P113,bn
2017-08-06T19:35:19Z,P113,tr
2017-08-07T16:30:39Z,P113,ar
2017-08-10T05:08:40Z,P113,ro
2018-03-17T18:31:31Z,P113,ur
2018-04-16T21:19:21Z,P113,tt
2017-11-24T13:17:37Z,P4570,en
2017-11-24T13:30:09Z,P4570,hu
2017-11-24T13:30:10Z,P4570,de
2017-11-24T21:39:04Z,P4570,nl
2017-11-25T14:35:36Z,P4570,zh-hans
2017-11-25T18:54:14Z,P4570,nb
2017-11-26T19:21:33Z,P4570,fr
2017-11-26T21:12:53Z,P4570,uk
2017-11-28T07:13:43Z,P4570,sv
2017-11-28T09:15:53Z,P4570,it
2017-11-28T19:38:16Z,P4570,ru
2017-11-30T10:04:33Z,P4570,mk
2017-12-01T21:22:22Z,P4570,ar
2017-12-02T10:49:20Z,P4570,fi
2017-12-02T22:13:49Z,P4570,sr
2017-12-03T21:45:19Z,P4570,pl
2017-12-07T15:52:38Z,P4570,ja
2017-12-08T13:43:20Z,P4570,ca
2017-12-15T18:15:35Z,P4570,ms
2017-12-29T19:46:21Z,P4570,da
2018-01-07T04:37:57Z,P4570,es
2018-01-12T04:38:34Z,P4570,zh-hant
2018-02-24T21:17:17Z,P4570,he
2018-04-19T15:10:30Z,P4570,bn
2018-04-22T14:34:21Z,P4570,be
2018-04-25T20:23:06Z,P4570,cs
2018-04-28T05:24:49Z,P4570,gl
2018-05-05T06:17:40Z,P4570,vi
2018-05-23T17:21:39Z,P4570,ko
2018-07-29T19:05:10Z,P4570,nn
2018-07-31T08:25:19Z,P4570,be-tarask
2018-08-19T18:22:59Z,P4570,tt
2018-08-19T18:22:59Z,P4570,tt-cyrl
2018-07-12T08:35:37Z,P5455,pl
2018-07-12T14:25:40Z,P5455,en
2018-07-12T14:25:50Z,P5455,fr
2018-07-12T16:29:58Z,P5455,uk
2018-07-28T14:19:34Z,P5455,ar
2017-10-18T16:31:00Z,P4391,en
2017-10-18T17:13:28Z,P4391,fr
2017-10-19T06:12:44Z,P4391,de
2017-10-25T14:00:20Z,P4391,pl
2017-12-09T12:53:57Z,P4391,nb
2017-12-10T11:32:48Z,P4391,nl
2018-01-07T16:57:25Z,P4391,uk
2018-01-19T11:25:32Z,P4391,it
2018-02-25T16:10:33Z,P4391,ar
2018-03-05T23:57:51Z,P4391,da
2018-07-30T04:11:43Z,P4391,mk
2018-06-25T08:29:43Z,P5376,fr
2018-06-25T08:29:46Z,P5376,en
2018-06-27T06:20:52Z,P5376,uk
2018-06-28T01:08:39Z,P5376,zh-hans
2018-06-30T13:20:04Z,P5376,ar
2018-07-19T10:37:57Z,P5376,es
2016-08-24T08:51:07Z,P3101,en
2016-08-24T09:33:38Z,P3101,nl
2016-08-25T09:01:58Z,P3101,mk
2016-08-25T11:06:00Z,P3101,ru
2016-08-25T21:55:42Z,P3101,fr
2016-08-29T14:39:25Z,P3101,hu
2016-08-29T15:38:52Z,P3101,de
2016-09-08T10:44:28Z,P3101,pl
2017-03-22T14:30:49Z,P3101,ca
2017-04-13T19:59:05Z,P3101,fi
2017-12-28T15:56:31Z,P3101,uk
2018-01-12T14:38:18Z,P3101,ar
2018-07-08T21:25:53Z,P3101,be-tarask
2016-03-05T14:20:49Z,P2588,en
2016-03-06T01:02:15Z,P2588,id
2016-03-06T14:15:30Z,P2588,pt
2016-03-08T09:21:05Z,P2588,it
2016-03-08T16:54:09Z,P2588,es
2016-03-09T19:30:24Z,P2588,nl
2016-03-10T15:30:26Z,P2588,ru
2016-03-25T12:00:48Z,P2588,hu
2016-04-04T22:47:54Z,P2588,de
2016-06-03T08:39:31Z,P2588,el
2016-07-11T00:56:53Z,P2588,mk
2016-08-29T13:52:52Z,P2588,fr
2016-09-14T18:48:03Z,P2588,lv
2016-12-23T16:01:33Z,P2588,ar
2017-01-23T10:48:00Z,P2588,oc
2017-10-02T03:09:24Z,P2588,zh-hans
2017-12-23T19:37:28Z,P2588,uk
2015-03-09T23:44:12Z,P1748,nb
2015-03-09T23:44:56Z,P1748,en
2015-03-09T23:45:18Z,P1748,de
2015-03-11T07:11:09Z,P1748,ru
2015-03-11T09:25:39Z,P1748,ca
2015-03-11T22:52:46Z,P1748,nl
2015-03-14T21:18:15Z,P1748,fr
2015-03-23T15:52:48Z,P1748,hr
2015-03-27T20:09:58Z,P1748,pt
2015-06-06T06:00:37Z,P1748,fa
2015-09-23T13:04:42Z,P1748,mk
2015-11-04T03:25:24Z,P1748,es
2015-11-09T16:11:48Z,P1748,pt-br
2016-02-10T17:53:42Z,P1748,cs
2016-04-11T11:28:52Z,P1748,it
2016-12-07T07:33:11Z,P1748,be-tarask
2016-12-15T11:11:13Z,P1748,ja
2017-05-11T12:59:42Z,P1748,fi
2017-06-22T07:08:42Z,P1748,hy
2017-08-07T11:43:30Z,P1748,nn
2017-11-01T13:05:23Z,P1748,cy
2017-11-25T17:16:07Z,P1748,lb
2017-12-10T20:19:19Z,P1748,ar
2017-12-15T22:00:08Z,P1748,uk
2018-01-16T14:40:08Z,P1748,tt
2018-06-10T15:36:21Z,P1748,pl
2017-02-23T18:42:33Z,P3691,en
2017-02-23T21:30:59Z,P3691,fr
2017-02-23T22:55:57Z,P3691,nl
2018-01-01T22:45:28Z,P3691,uk
2018-02-11T15:49:49Z,P3691,ar
2018-03-25T12:22:38Z,P3691,he
2017-08-12T05:50:29Z,P4164,en
2017-08-12T08:14:06Z,P4164,fr
2017-08-13T06:29:36Z,P4164,mk
2018-01-04T20:57:20Z,P4164,uk
2018-02-17T13:33:29Z,P4164,ar
2018-01-29T21:25:21Z,P4789,en
2018-01-30T16:59:41Z,P4789,uk
2018-02-09T20:37:31Z,P4789,fr
2018-03-05T16:47:47Z,P4789,ar
2014-08-30T11:53:11Z,P1460,fr
2014-08-30T11:53:53Z,P1460,en
2014-09-01T13:57:50Z,P1460,el
2014-09-01T14:18:41Z,P1460,it
2014-09-01T14:44:28Z,P1460,nb
2014-09-01T21:37:39Z,P1460,hu
2014-09-02T12:18:21Z,P1460,da
2014-09-04T12:18:55Z,P1460,zh-hans
2014-09-04T12:41:23Z,P1460,ru
2014-09-06T21:13:16Z,P1460,de
2014-09-23T17:44:20Z,P1460,mk
2015-02-09T12:24:57Z,P1460,nl
2016-01-20T13:53:16Z,P1460,lv
2016-08-24T19:39:08Z,P1460,cy
2017-03-08T18:48:13Z,P1460,es
2017-12-19T22:22:26Z,P1460,uk
2017-12-24T10:24:44Z,P1460,ar
2018-05-23T18:26:54Z,P1460,ko
2018-02-13T11:32:15Z,P4837,en
2018-02-13T20:12:14Z,P4837,sr
2018-02-14T11:14:22Z,P4837,nb
2018-02-14T19:57:57Z,P4837,uk
2018-02-15T11:02:11Z,P4837,mk
2018-02-16T06:28:39Z,P4837,fr
2018-02-17T20:03:08Z,P4837,es
2018-02-18T14:56:43Z,P4837,ar
2018-02-19T12:11:12Z,P4837,pt
2018-02-19T21:25:12Z,P4837,pl
2018-02-20T00:58:43Z,P4837,ja
2018-02-20T09:00:41Z,P4837,it
2018-04-18T15:36:16Z,P4837,ca
2018-05-28T04:46:27Z,P4837,ko
2018-06-05T22:11:52Z,P4837,eo
2018-06-17T18:24:32Z,P4837,zh-hans
2017-10-28T08:47:42Z,P4429,en
2017-10-28T08:55:36Z,P4429,fr
2017-10-28T15:55:31Z,P4429,it
2018-01-07T17:52:24Z,P4429,uk
2018-02-28T15:35:33Z,P4429,ar
2017-06-22T17:26:34Z,P4078,en
2017-06-24T21:05:35Z,P4078,da
2017-06-24T21:05:35Z,P4078,nl
2017-06-27T11:06:30Z,P4078,fr
2017-07-01T21:46:16Z,P4078,sr
2017-09-19T01:06:31Z,P4078,mk
2017-12-15T17:01:12Z,P4078,ar
2017-12-22T19:24:35Z,P4078,uk
2018-05-23T09:53:07Z,P4078,ko
2018-08-18T22:55:05Z,P4078,vi
2016-11-15T19:29:39Z,P3341,en
2016-11-16T06:17:15Z,P3341,de
2016-11-18T07:21:45Z,P3341,fr
2016-11-24T09:03:53Z,P3341,hu
2016-11-29T18:30:04Z,P3341,es
2017-02-18T10:40:15Z,P3341,nl
2017-03-09T07:35:17Z,P3341,fi
2017-12-31T16:35:24Z,P3341,uk
2018-01-15T10:35:14Z,P3341,ar
2016-01-17T17:15:15Z,P2516,en
2016-01-18T23:24:00Z,P2516,fr
2016-01-24T09:21:17Z,P2516,ru
2016-02-09T11:31:42Z,P2516,hu
2016-02-14T23:47:21Z,P2516,nl
2016-07-26T23:03:44Z,P2516,mk
2017-12-23T19:10:23Z,P2516,uk
2018-01-06T12:03:33Z,P2516,ar
2015-10-06T03:12:52Z,P2184,en
2015-10-06T06:42:51Z,P2184,nl
2015-10-06T12:35:38Z,P2184,fr
2015-10-06T12:47:28Z,P2184,sr
2015-10-06T13:43:44Z,P2184,it
2015-10-07T01:09:27Z,P2184,pt
2015-10-07T14:47:35Z,P2184,ru
2015-10-10T13:16:23Z,P2184,de
2015-10-14T19:39:56Z,P2184,sv
2015-10-16T17:02:20Z,P2184,ca
2015-10-18T15:25:25Z,P2184,cs
2015-10-19T22:53:45Z,P2184,pt-br
2015-10-23T17:56:06Z,P2184,cy
2015-10-23T17:56:08Z,P2184,en-gb
2015-10-24T20:02:38Z,P2184,be
2015-10-27T01:59:32Z,P2184,es
2015-10-29T05:44:52Z,P2184,hu
2015-11-05T18:38:51Z,P2184,mk
2015-11-14T16:19:36Z,P2184,ja
2015-11-14T20:47:45Z,P2184,uk
2015-11-19T15:41:30Z,P2184,nds
2015-11-21T00:35:01Z,P2184,ko
2015-11-26T10:34:34Z,P2184,nb
2015-12-03T16:42:14Z,P2184,da
2015-12-11T22:26:14Z,P2184,eo
2016-01-31T10:06:29Z,P2184,frr
2016-02-06T18:00:21Z,P2184,ar
2016-02-23T06:32:57Z,P2184,lt
2016-03-21T04:54:28Z,P2184,zh
2016-04-01T07:58:57Z,P2184,fa
2016-05-06T18:57:49Z,P2184,ta
2016-05-27T09:13:12Z,P2184,sk
2016-06-30T18:49:00Z,P2184,ro
2016-07-30T16:05:20Z,P2184,fi
2016-08-23T12:49:11Z,P2184,ku-latn
2016-09-21T08:55:10Z,P2184,pl
2016-11-02T14:52:24Z,P2184,pam
2016-11-02T14:52:25Z,P2184,tl
2016-11-04T10:38:59Z,P2184,zh-mo
2016-11-04T10:39:00Z,P2184,zh-cn
2016-11-04T10:39:00Z,P2184,zh-hans
2016-11-04T10:39:01Z,P2184,zh-hant
2016-11-04T10:39:02Z,P2184,zh-hk
2016-11-04T10:39:03Z,P2184,zh-my
2016-11-04T10:39:04Z,P2184,zh-sg
2016-11-04T10:39:04Z,P2184,zh-tw
2016-11-09T19:20:30Z,P2184,he
2017-01-07T16:16:21Z,P2184,ka
2017-01-27T23:38:58Z,P2184,bn
2017-03-12T18:41:39Z,P2184,sco
2017-03-15T07:01:59Z,P2184,lv
2017-04-15T10:57:37Z,P2184,el
2017-05-30T10:10:32Z,P2184,be-tarask
2017-06-11T12:39:17Z,P2184,yo
2017-08-07T18:01:55Z,P2184,nn
2017-10-10T04:54:55Z,P2184,vi
2017-10-21T17:47:59Z,P2184,ba
2017-10-28T13:56:14Z,P2184,ur
2017-11-15T13:22:14Z,P2184,tt
2017-11-19T14:05:35Z,P2184,tr
2017-11-21T17:37:05Z,P2184,lb
2018-05-08T22:10:18Z,P2184,sl
2018-06-19T10:00:18Z,P2184,ha
2016-12-24T12:13:00Z,P3421,en
2016-12-26T16:36:40Z,P3421,fr
2016-12-28T15:35:08Z,P3421,es
2017-01-01T08:48:22Z,P3421,mk
2017-01-02T20:48:12Z,P3421,nl
2017-01-06T10:46:42Z,P3421,be-tarask
2017-01-06T15:08:02Z,P3421,sr
2017-02-27T22:31:46Z,P3421,nb
2017-03-12T19:08:46Z,P3421,de
2017-12-31T18:41:40Z,P3421,uk
2018-01-20T15:45:51Z,P3421,ar
2018-07-05T06:53:34Z,P3421,zh-hant
2017-08-31T21:12:02Z,P4188,en
2017-09-01T07:29:36Z,P4188,ru
2017-09-02T11:01:05Z,P4188,zh-hans
2017-09-02T11:01:14Z,P4188,zh-hant
2017-09-04T16:30:45Z,P4188,fr
2017-09-05T02:32:27Z,P4188,mk
2017-09-05T12:33:22Z,P4188,sr
2017-09-06T04:10:40Z,P4188,de
2017-09-06T12:08:05Z,P4188,pt
2017-09-09T00:36:57Z,P4188,es
2017-09-09T00:36:57Z,P4188,it
2017-09-09T00:36:58Z,P4188,nl
2017-12-15T17:17:04Z,P4188,ar
2017-12-18T22:33:21Z,P4188,eo
2017-12-22T20:27:15Z,P4188,uk
2018-05-26T05:28:34Z,P4188,ko
2018-07-19T11:13:51Z,P4188,he
2017-01-15T17:32:11Z,P3480,en
2017-01-17T22:30:04Z,P3480,mk
2017-01-20T17:33:23Z,P3480,fr
2017-02-17T13:40:21Z,P3480,nl
2018-01-01T09:13:30Z,P3480,uk
2018-01-24T16:54:00Z,P3480,ar
2015-11-27T16:05:21Z,P2363,en
2015-11-27T16:10:14Z,P2363,hu
2015-11-28T21:01:17Z,P2363,pt
2015-11-30T19:30:51Z,P2363,ru
2015-11-30T21:49:42Z,P2363,fr
2015-12-02T13:24:36Z,P2363,nl
2015-12-08T02:03:43Z,P2363,de
2016-03-10T00:52:05Z,P2363,ko
2016-04-08T09:25:37Z,P2363,es
2016-04-28T09:36:57Z,P2363,yue
2016-04-28T09:37:05Z,P2363,zh
2016-06-22T09:40:38Z,P2363,zh-hant
2016-07-10T19:11:39Z,P2363,zh-hk
2016-07-23T14:09:35Z,P2363,zh-mo
2016-07-23T14:14:32Z,P2363,zh-tw
2016-07-26T22:53:33Z,P2363,zh-cn
2016-08-05T08:50:05Z,P2363,zh-hans
2016-08-05T08:50:06Z,P2363,zh-my
2016-09-25T16:11:56Z,P2363,zh-sg
2017-01-20T04:44:03Z,P2363,mk
2017-01-20T04:44:03Z,P2363,ca
2017-03-12T18:34:13Z,P2363,sco
2017-06-06T04:38:01Z,P2363,bn
2017-08-06T20:32:59Z,P2363,pl
2017-11-12T15:36:56Z,P2363,uk
2017-12-21T12:03:24Z,P2363,ar
2014-03-25T13:25:13Z,P1216,en
2014-03-25T14:10:25Z,P1216,fr
2014-03-31T09:52:31Z,P1216,ru
2014-04-04T09:55:53Z,P1216,br
2014-04-05T18:35:05Z,P1216,fa
2014-04-12T11:06:13Z,P1216,pl
2014-04-20T14:47:07Z,P1216,zh-hant
2014-04-20T14:47:40Z,P1216,zh
2014-04-29T16:11:48Z,P1216,ca
2014-04-29T22:09:12Z,P1216,be
2014-05-11T11:08:12Z,P1216,de
2014-06-04T22:39:55Z,P1216,it
2014-06-29T17:50:29Z,P1216,nl
2014-06-30T16:56:13Z,P1216,sco
2014-08-10T15:04:00Z,P1216,be-tarask
2014-09-02T01:54:01Z,P1216,en-gb
2014-09-02T13:48:54Z,P1216,da
2014-09-09T08:20:11Z,P1216,sr
2014-09-09T08:20:14Z,P1216,sr-ec
2014-09-09T08:20:23Z,P1216,sr-el
2014-09-21T14:57:56Z,P1216,mk
2014-11-01T10:58:15Z,P1216,ja
2014-12-23T19:42:00Z,P1216,eu
2014-12-24T22:56:19Z,P1216,bs
2015-06-11T16:07:17Z,P1216,scn
2015-12-01T07:54:19Z,P1216,nds
2016-01-20T21:46:09Z,P1216,cy
2016-09-08T14:06:22Z,P1216,es
2016-11-30T07:32:09Z,P1216,cs
2017-01-27T08:06:42Z,P1216,fi
2017-02-18T19:35:19Z,P1216,he
2017-03-13T20:55:21Z,P1216,nb
2017-03-13T20:55:22Z,P1216,nn
2017-09-21T09:42:30Z,P1216,ar
2017-12-17T20:58:37Z,P1216,uk
2017-12-26T20:28:21Z,P1216,el
2017-02-19T20:45:50Z,P3667,en
2017-02-20T00:13:50Z,P3667,fr
2017-02-20T16:36:03Z,P3667,nl
2017-07-28T12:45:26Z,P3667,mk
2018-01-01T21:52:51Z,P3667,uk
2018-02-09T15:37:28Z,P3667,ar
2018-03-25T12:38:56Z,P3667,he
2018-06-24T17:25:08Z,P3667,zh-hans
2016-08-23T12:30:22Z,P3095,en
2016-08-23T12:30:46Z,P3095,de
2016-08-23T14:11:18Z,P3095,pt
2016-08-23T14:11:19Z,P3095,eo
2016-08-23T21:33:39Z,P3095,en-gb
2016-08-24T12:52:04Z,P3095,ru
2016-08-24T22:04:53Z,P3095,sr
2016-08-25T10:10:11Z,P3095,ko
2016-08-25T13:30:32Z,P3095,it
2016-08-29T14:07:55Z,P3095,es
2016-08-29T14:51:13Z,P3095,hu
2016-08-30T07:01:35Z,P3095,sv
2016-08-30T09:49:10Z,P3095,nb
2016-08-31T20:38:57Z,P3095,be
2016-12-05T03:46:12Z,P3095,fr
2017-01-15T09:00:43Z,P3095,cs
2017-02-18T23:53:22Z,P3095,nl
2017-04-12T11:07:46Z,P3095,da
2017-04-30T07:09:27Z,P3095,he
2017-05-02T19:48:45Z,P3095,eu
2017-06-08T02:00:42Z,P3095,mk
2017-08-14T17:47:03Z,P3095,ar
2017-10-12T12:51:34Z,P3095,gl
2017-10-28T14:03:22Z,P3095,ur
2017-12-03T01:09:23Z,P3095,pl
2017-12-15T16:17:09Z,P3095,uk
2018-01-02T00:16:10Z,P3095,ca
2018-02-13T12:35:06Z,P3095,ba
2018-03-03T13:09:18Z,P3095,fi
2018-03-31T04:37:11Z,P3095,zh
2018-04-09T06:47:39Z,P3095,ja
2018-04-19T11:55:27Z,P3095,et
2018-07-24T13:18:35Z,P3095,nn
2018-07-27T05:13:04Z,P3095,bn
2018-08-11T18:57:46Z,P3095,pt-br
2018-08-18T15:54:11Z,P3095,id
2014-11-03T17:24:34Z,P1590,en
2014-11-05T14:31:54Z,P1590,sr
2014-11-06T11:04:38Z,P1590,ru
2014-11-10T20:22:25Z,P1590,nb
2014-11-12T22:05:05Z,P1590,be
2014-11-13T07:46:53Z,P1590,fr
2014-11-15T01:49:23Z,P1590,ja
2014-11-25T13:12:39Z,P1590,nl
2014-12-05T00:33:09Z,P1590,it
2014-12-09T14:04:35Z,P1590,de
2015-04-03T15:46:39Z,P1590,ca
2015-04-16T03:44:13Z,P1590,es
2015-08-19T11:58:16Z,P1590,pt
2015-09-23T13:47:46Z,P1590,mk
2015-10-23T16:39:03Z,P1590,bg
2016-01-13T22:41:44Z,P1590,ko
2016-04-21T15:33:56Z,P1590,ar
2016-07-15T07:51:57Z,P1590,et
2017-01-03T11:43:54Z,P1590,pl
2017-01-30T14:24:56Z,P1590,fa
2017-02-23T13:51:36Z,P1590,fi
2017-05-21T07:20:48Z,P1590,ur
2017-06-15T14:28:30Z,P1590,he
2017-10-29T04:28:09Z,P1590,ba
2017-12-12T09:14:41Z,P1590,cs
2017-12-21T06:20:21Z,P1590,uk
2018-03-26T12:10:35Z,P1590,zh
2017-02-16T14:37:09Z,P3631,en
2017-02-16T14:48:28Z,P3631,fr
2017-02-18T09:34:01Z,P3631,nl
2017-02-20T14:12:21Z,P3631,pl
2017-02-21T11:37:07Z,P3631,sr
2017-03-17T21:51:34Z,P3631,hu
2017-04-22T22:04:30Z,P3631,es
2017-05-01T10:52:20Z,P3631,fi
2017-09-27T10:18:49Z,P3631,mk
2017-10-05T05:58:47Z,P3631,zh
2018-01-01T19:17:48Z,P3631,uk
2018-02-06T10:51:58Z,P3631,ar
2018-02-07T17:24:57Z,P3631,it
2018-07-29T15:03:59Z,P3631,de
2018-07-29T15:03:59Z,P3631,eo
2018-08-12T09:16:16Z,P5627,pl
2018-08-12T09:20:39Z,P5627,en
2018-08-12T11:46:59Z,P5627,uk
2018-08-30T13:36:36Z,P5627,ar
2018-04-11T10:52:23Z,P5037,en
2018-04-11T13:42:43Z,P5037,de
2018-04-12T16:49:57Z,P5037,uk
2018-04-14T09:24:07Z,P5037,ca
2018-04-15T09:24:04Z,P5037,sr
2018-04-21T05:29:39Z,P5037,fr
2018-05-02T08:09:26Z,P5037,ar
2018-05-24T07:41:06Z,P5037,mk
2018-07-08T21:30:58Z,P5037,be-tarask
2016-08-04T07:20:02Z,P3026,en
2016-08-04T10:36:29Z,P3026,en-gb
2016-08-04T13:00:38Z,P3026,mk
2016-08-05T12:55:03Z,P3026,nl
2016-08-06T16:06:54Z,P3026,ko
2016-08-08T06:32:21Z,P3026,pl
2016-08-08T19:15:05Z,P3026,sv
2016-08-09T10:13:39Z,P3026,hu
2016-08-09T22:12:00Z,P3026,es
2016-08-10T08:24:27Z,P3026,sr
2016-08-12T21:24:00Z,P3026,pt
2016-08-15T18:52:13Z,P3026,ru
2016-08-17T23:33:53Z,P3026,it
2016-08-24T16:03:01Z,P3026,he
2016-08-31T16:04:10Z,P3026,fr
2016-08-31T20:44:37Z,P3026,be
2016-09-13T09:59:16Z,P3026,de
2016-11-04T04:45:14Z,P3026,ja
2016-12-10T15:43:28Z,P3026,ca
2017-04-18T12:12:12Z,P3026,da
2017-05-18T10:18:17Z,P3026,nb
2017-10-23T04:51:06Z,P3026,zh-hans
2017-10-23T04:51:12Z,P3026,zh-hant
2017-11-18T02:18:56Z,P3026,eo
2017-12-01T03:42:40Z,P3026,uk
2017-12-21T14:34:11Z,P3026,ar
2018-05-19T09:40:27Z,P3026,el
2017-10-16T17:44:25Z,P4382,en
2017-10-16T18:11:00Z,P4382,fr
2017-10-17T12:00:13Z,P4382,cs
2017-11-28T23:14:39Z,P4382,nl
2017-12-27T13:08:14Z,P4382,it
2018-01-07T16:55:41Z,P4382,uk
2018-02-18T11:47:40Z,P4382,ar
2013-05-19T09:54:07Z,P530,en
2013-05-19T16:25:00Z,P530,nl
2013-05-20T04:34:29Z,P530,de
2013-05-20T11:35:02Z,P530,fa
2013-05-20T13:42:36Z,P530,hu
2013-05-21T11:04:21Z,P530,ca
2013-05-22T05:17:26Z,P530,fr
2013-05-26T08:31:28Z,P530,it
2013-05-26T14:57:31Z,P530,sl
2013-05-27T00:22:07Z,P530,es
2013-05-30T14:58:09Z,P530,ru
2013-05-30T20:32:24Z,P530,nn
2013-06-23T12:00:07Z,P530,gu
2013-07-01T08:46:11Z,P530,sr
2013-07-01T08:46:14Z,P530,sr-ec
2013-07-01T20:49:36Z,P530,bs
2013-07-04T10:57:11Z,P530,he
2013-07-06T10:20:18Z,P530,pl
2013-08-13T06:06:06Z,P530,zh-tw
2013-08-25T10:27:03Z,P530,zh
2013-08-27T10:48:01Z,P530,el
2013-08-29T03:54:40Z,P530,pt-br
2013-08-29T03:54:47Z,P530,pt
2013-08-29T17:58:44Z,P530,uk
2013-09-01T00:52:57Z,P530,be
2013-09-19T12:25:09Z,P530,ja
2013-09-28T12:42:28Z,P530,nb
2013-10-14T15:39:27Z,P530,sv
2013-12-20T05:32:10Z,P530,ta
2013-12-31T01:21:52Z,P530,sco
2014-01-31T23:03:35Z,P530,da
2014-02-05T09:36:56Z,P530,vi
2014-03-05T11:23:07Z,P530,sk
2014-03-20T03:14:53Z,P530,zh-hans
2014-03-20T03:14:57Z,P530,zh-hant
2014-03-20T19:00:01Z,P530,cs
2014-04-23T11:06:49Z,P530,eo
2014-05-27T12:30:23Z,P530,fi
2014-09-29T07:56:25Z,P530,scn
2014-10-11T15:18:49Z,P530,mk
2014-12-08T13:14:21Z,P530,eu
2014-12-11T10:38:23Z,P530,ko
2015-02-05T19:32:22Z,P530,ro
2015-03-18T15:11:47Z,P530,nds
2015-04-22T19:56:28Z,P530,zh-hk
2015-04-22T19:56:40Z,P530,zh-cn
2015-04-22T19:56:50Z,P530,zh-mo
2015-04-22T19:56:52Z,P530,zh-my
2015-04-22T19:56:54Z,P530,zh-sg
2015-07-28T11:09:19Z,P530,lv
2015-08-06T07:29:46Z,P530,gl
2015-08-25T23:21:53Z,P530,ar
2015-11-30T14:52:06Z,P530,lt
2016-01-15T13:37:19Z,P530,ps
2016-01-17T19:52:38Z,P530,et
2016-01-30T11:14:10Z,P530,id
2016-02-14T14:07:29Z,P530,ia
2016-04-13T18:15:28Z,P530,ka
2016-08-24T18:17:18Z,P530,ku-latn
2017-01-04T20:01:05Z,P530,bg
2017-02-22T14:43:52Z,P530,bn
2017-05-30T09:50:11Z,P530,be-tarask
2017-06-09T15:49:57Z,P530,tg
2017-11-19T15:58:02Z,P530,tr
2018-04-17T07:44:18Z,P530,tt
2018-05-17T08:34:20Z,P530,lfn
2018-05-31T19:47:02Z,P530,is
2017-04-30T17:49:55Z,P3917,en
2017-04-30T17:51:42Z,P3917,es
2017-04-30T17:53:19Z,P3917,fr
2017-05-06T09:56:31Z,P3917,sr
2017-05-08T12:24:04Z,P3917,ca
2017-05-09T06:56:56Z,P3917,nl
2017-05-13T14:07:22Z,P3917,mk
2017-06-05T13:49:32Z,P3917,ar
2017-06-07T13:44:50Z,P3917,da
2017-10-13T16:01:23Z,P3917,ru
2017-12-22T08:57:46Z,P3917,uk
2018-03-24T14:56:05Z,P3917,pl
2018-04-28T18:05:52Z,P3917,tt
